variavel,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
ativo_total,-0.4922115580667373,0.018311995220204817,0.022648984646648676,0.004453358679048832,-0.03054638831627906,-0.6745131560215744,0.5451295732944569,0.061581757542080735
carteira_de_credito,-0.49665199934654447,0.011352653547258295,0.004166685585115264,-0.0028789466147141336,-0.0029366710382318748,-0.27693110361823225,-0.8087216590561288,0.1498401721356592
patrimonio_liquido,-0.49041002135749806,0.05856528008380972,0.05276765704212288,-0.1278678235708939,0.0036614919452617224,0.5853504539855836,0.21178854068674696,0.5911265232720955
lucro_liquido,-0.4946734617547669,0.03859960462126737,0.04083489425949506,-0.13902057515467683,-1.8124000332600098e-4,0.32797964709656363,0.04647411165045151,-0.7893563853177424
indice_de_basileia,0.014853024256864206,0.5103753806665323,-0.7254477240105535,-0.14557178248303215,-0.4379590747333352,-0.0037942357780402763,-0.0018844748179872414,0.0021715756447598673
indice_de_imobilizacao,-0.027258163701278575,-0.6489477635323501,0.005763711014862901,-0.023912442925996445,-0.759059718345415,0.03633711984748524,-0.0010021294578579976,0.0050715746826853125
numero_de_agencias,-0.15558308783373864,-0.14791826246255282,-0.35218653359411956,0.8942968706731133,0.10704547083349158,0.12738777268093282,0.038855081930696256,-0.03026133214185127
numero_de_postos_de_atendimento,-0.02628752176349571,-0.5395553032138507,-0.5870900892750749,-0.37784274104986004,0.46862171820240794,-0.023936085296666482,0.01656878308007914,0.01718591170684082
