variavel,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
ativo_total,-0.4298699172658231,0.021942170164364335,0.01337392934245874,-0.14666872176203768,0.11402056755716629,-0.24085368724088302,-0.19513006438990652,-0.8270144430157126
carteira_de_credito,-0.4265899004299338,0.02601497410983299,0.01726286088193788,-0.1107285707608872,0.2418355655740541,-0.49136945244863334,0.6600459822500762,0.26305204231103235
patrimonio_liquido,-0.41226952458259003,0.026646616880792222,0.021800875821789748,-0.31986699272468977,-0.3905472120660417,0.6719304730850229,0.3450375980353462,-0.05886421762920223
lucro_liquido,-0.41690225763757077,0.024491840846772302,0.01774130106932557,-0.2673518032840141,-0.4117753436394135,-0.29980083091995385,-0.5583463170568652,0.4273298903717931
indice_de_basileia,0.010669812296550295,0.7162023373788345,-0.6977098401418124,0.0092317593148645,-0.007282497226436093,8.136294308148367e-5,0.0015332236638579055,-8.535029614661253e-4
indice_de_imobilizacao,-0.04314520187436838,-0.6946452792729256,-0.714774730295054,-0.06611228633738937,0.01713301223101966,0.00285315373886035,7.447996911711274e-4,0.005517494448516418
numero_de_agencias,-0.4042157239579608,0.023562036519494255,0.01114698489965063,0.11503758619982246,0.7143161599262587,0.39895581868004576,-0.3054789366443773,0.24487930722157628
numero_de_postos_de_atendimento,-0.35226914841369816,-0.03871496071643434,-0.030114918669177954,0.8801965030017467,-0.30957173596719945,-7.558421743545174e-4,0.04627871241720193,-0.02789007779704496
