variavel,ML1,ML2,ML3
ativo_total,0.8661439374950912,0.03542848786225453,0.14817963995400332
carteira_de_credito,0.8739662552090064,0.06343371772818268,0.47661369462651754
patrimonio_liquido,0.9562876975957376,0.17847575659798412,-0.22059567546166622
lucro_liquido,0.8410185034917886,0.20985748212450073,0.14090758789237628
indice_de_basileia,-0.03565430955455524,-0.036929091147241286,-0.009002266526267268
indice_de_imobilizacao,0.020140547779380208,0.08788552594086975,0.09499670070227433
numero_de_agencias,0.5470733359456419,0.030929929441078325,0.07474943133792748
numero_de_postos_de_atendimento,-0.0014038410173007928,0.9933056861818474,0.0913341303205904
